"Date","Price","Open","High","Low","Vol.","Change %"
"12-07-2016","31,898.00","32,364.00","32,380.00","31,819.00","0.02K","-1.65%"
"11-07-2016","32,432.00","32,432.00","32,432.00","32,432.00","","0.00%"
"08-07-2016","32,432.00","32,453.00","32,608.00","32,231.00","0.03K","-0.51%"
"07-07-2016","32,597.00","32,850.00","32,850.00","32,525.00","0.01K","-1.06%"
"06-07-2016","32,946.00","33,063.00","33,063.00","32,845.00","0.00K","1.44%"
"05-07-2016","32,478.00","32,298.00","32,629.00","32,298.00","0.02K","0.28%"
"04-07-2016","32,386.00","32,300.00","32,430.00","32,300.00","0.02K","1.12%"
"01-07-2016","32,027.00","31,988.00","32,079.00","31,988.00","0.01K","0.87%"
"30-06-2016","31,751.00","31,723.00","31,820.00","31,723.00","0.01K","-0.46%"
"29-06-2016","31,899.00","31,906.00","31,970.00","31,830.00","0.01K","0.12%"
"28-06-2016","31,861.00","31,905.00","31,905.00","31,826.00","0.01K","-0.96%"
"27-06-2016","32,170.00","32,217.00","32,217.00","32,127.00","0.00K","0.55%"
"24-06-2016","31,994.00","31,502.00","32,188.00","31,502.00","0.02K","4.61%"
"23-06-2016","30,585.00","30,528.00","30,642.00","30,528.00","0.00K","-0.10%"
"22-06-2016","30,617.00","30,612.00","30,622.00","30,612.00","0.00K","-0.89%"
"21-06-2016","30,891.00","31,000.00","31,000.00","30,800.00","0.01K","-0.38%"
"20-06-2016","31,008.00","30,931.00","31,153.00","30,850.00","0.01K","0.38%"
"17-06-2016","30,890.00","30,800.00","31,100.00","30,800.00","0.01K","-1.49%"
"16-06-2016","31,356.00","31,488.00","31,680.00","31,056.00","0.06K","1.55%"
"15-06-2016","30,876.00","30,876.00","30,876.00","30,876.00","0.00K","-0.07%"
"14-06-2016","30,899.00","30,763.00","31,013.00","30,763.00","0.00K","0.30%"
"13-06-2016","30,806.00","30,749.00","30,847.00","30,749.00","0.01K","1.14%"
"10-06-2016","30,459.00","30,323.00","30,549.00","30,323.00","0.00K","0.19%"
"09-06-2016","30,401.00","30,284.00","30,423.00","30,284.00","0.05K","1.43%"
"08-06-2016","29,971.00","29,971.00","29,971.00","29,971.00","0.00K","0.20%"
"07-06-2016","29,910.00","29,910.00","29,910.00","29,910.00","","-0.68%"
"06-06-2016","30,115.00","30,115.00","30,115.00","30,115.00","","1.67%"
"03-06-2016","29,620.00","29,070.00","29,635.00","29,055.00","0.49K","1.78%"
"02-06-2016","29,102.00","29,215.00","29,240.00","29,051.00","0.23K","-0.40%"
"01-06-2016","29,218.00","29,083.00","29,360.00","29,083.00","0.27K","0.29%"
"31-05-2016","29,133.00","29,099.00","29,164.00","29,016.00","0.09K","0.42%"
"30-05-2016","29,010.00","28,919.00","29,095.00","28,858.00","0.14K","-0.19%"
"27-05-2016","29,065.00","29,151.00","29,306.00","29,040.00","0.06K","-1.09%"
"26-05-2016","29,385.00","29,600.00","29,600.00","29,205.00","0.01K","-0.16%"
"25-05-2016","29,432.00","29,640.00","29,647.00","29,388.00","0.07K","-1.37%"
"24-05-2016","29,841.00","30,064.00","30,099.00","29,745.00","0.05K","-0.97%"
"23-05-2016","30,133.00","30,083.00","30,145.00","30,072.00","0.05K","-0.15%"
"20-05-2016","30,177.00","30,224.00","30,296.00","30,150.00","0.08K","0.01%"
"19-05-2016","30,175.00","30,279.00","30,285.00","30,115.00","0.03K","-1.02%"
"18-05-2016","30,485.00","30,485.00","30,485.00","30,485.00","","0.00%"
"17-05-2016","30,485.00","30,500.00","30,508.00","30,330.00","0.03K","-0.47%"
"16-05-2016","30,629.00","30,528.00","30,709.00","30,528.00","0.01K","0.74%"
"13-05-2016","30,403.00","30,403.00","30,403.00","30,403.00","","0.00%"
"12-05-2016","30,403.00","30,380.00","30,425.00","30,380.00","0.00K","0.03%"
"11-05-2016","30,393.00","30,349.00","30,396.00","30,349.00","0.02K","0.95%"
"10-05-2016","30,107.00","30,171.00","30,171.00","30,032.00","0.01K","-0.80%"
"09-05-2016","30,349.00","30,635.00","30,635.00","30,308.00","0.02K","-1.22%"
"06-05-2016","30,724.00","30,742.00","30,786.00","30,645.00","0.00K","0.53%"
"05-05-2016","30,562.00","30,562.00","30,562.00","30,562.00","","0.00%"
"04-05-2016","30,562.00","30,505.00","30,639.00","30,427.00","0.01K","-0.59%"
"03-05-2016","30,744.00","30,760.00","30,830.00","30,605.00","0.03K","-0.40%"
"02-05-2016","30,868.00","30,699.00","30,930.00","30,686.00","0.07K","1.25%"
"29-04-2016","30,488.00","30,368.00","30,718.00","30,287.00","0.02K","1.60%"
"28-04-2016","30,009.00","29,809.00","30,090.00","29,809.00","0.13K","1.21%"
"27-04-2016","29,650.00","29,679.00","29,730.00","29,629.00","0.09K","0.74%"
"26-04-2016","29,433.00","29,426.00","29,440.00","29,416.00","0.02K","-0.20%"
"25-04-2016","29,492.00","29,576.00","29,670.00","29,460.00","0.10K","-0.91%"
"22-04-2016","29,762.00","29,762.00","29,762.00","29,762.00","0.00K","-0.83%"
"21-04-2016","30,010.00","30,010.00","30,010.00","30,010.00","0.00K","1.83%"
"20-04-2016","29,472.00","29,472.00","29,472.00","29,472.00","","0.00%"
"19-04-2016","29,472.00","29,472.00","29,472.00","29,472.00","","0.00%"
"18-04-2016","29,472.00","29,472.00","29,472.00","29,472.00","0.00K","-0.40%"
"15-04-2016","29,591.00","29,591.00","29,591.00","29,591.00","","0.00%"
"14-04-2016","29,591.00","29,591.00","29,591.00","29,591.00","","0.00%"
"13-04-2016","29,591.00","29,591.00","29,591.00","29,591.00","0.00K","-0.39%"
"12-04-2016","29,707.00","29,707.00","29,707.00","29,707.00","","0.82%"
"11-04-2016","29,465.00","29,465.00","29,465.00","29,465.00","","0.14%"
"08-04-2016","29,424.00","29,424.00","29,424.00","29,424.00","","1.32%"
"07-04-2016","29,040.00","29,040.00","29,040.00","29,040.00","","0.00%"
"06-04-2016","29,040.00","29,074.00","29,074.00","29,020.00","0.01K","0.36%"
"05-04-2016","28,936.00","28,660.00","29,125.00","28,660.00","0.50K","1.39%"
"04-04-2016","28,538.00","28,668.00","28,668.00","28,490.00","0.38K","-0.47%"
"01-04-2016","28,674.00","28,952.00","29,071.00","28,541.00","0.41K","-1.08%"
"31-03-2016","28,987.00","28,915.00","29,066.00","28,850.00","0.12K","0.31%"
"30-03-2016","28,897.00","29,180.00","29,246.00","28,836.00","0.02K","-0.82%"
"29-03-2016","29,135.00","28,852.00","29,222.00","28,847.00","0.13K","0.81%"
"28-03-2016","28,901.00","28,885.00","28,950.00","28,870.00","0.06K","-0.72%"
"24-03-2016","29,112.00","29,114.00","29,114.00","29,107.00","0.00K","0.25%"
"23-03-2016","29,040.00","29,400.00","29,400.00","28,995.00","0.04K","-2.40%"
"22-03-2016","29,755.00","29,660.00","29,855.00","29,660.00","0.01K","0.83%"
"21-03-2016","29,511.00","29,570.00","29,570.00","29,466.00","0.01K","-0.79%"
"18-03-2016","29,745.00","29,971.00","29,985.00","29,531.00","0.11K","-1.09%"
"17-03-2016","30,073.00","29,925.00","30,100.00","29,881.00","0.18K","1.75%"
"16-03-2016","29,557.00","29,601.00","29,618.00","29,475.00","0.01K","0.31%"
"15-03-2016","29,465.00","29,421.00","29,584.00","29,404.00","0.01K","-1.46%"
"14-03-2016","29,903.00","29,997.00","30,035.00","29,674.00","0.01K","-1.11%"
"11-03-2016","30,238.00","30,415.00","30,415.00","30,142.00","0.01K","1.07%"
"10-03-2016","29,919.00","29,813.00","30,195.00","29,750.00","0.00K","-0.32%"
"09-03-2016","30,014.00","30,122.00","30,173.00","29,821.00","0.02K","-1.56%"
"08-03-2016","30,490.00","30,480.00","30,576.00","30,303.00","0.02K","0.89%"
"07-03-2016","30,220.00","30,308.00","30,382.00","30,001.00","0.04K","0.06%"
"04-03-2016","30,201.00","30,174.00","30,462.00","29,940.00","0.15K","0.54%"
"03-03-2016","30,040.00","29,765.00","30,082.00","29,765.00","0.04K","1.38%"
"02-03-2016","29,631.00","29,643.00","29,643.00","29,618.00","0.00K","-1.55%"
"01-03-2016","30,099.00","30,099.00","30,099.00","30,099.00","","0.00%"
"29-02-2016","30,099.00","29,970.00","30,124.00","29,970.00","0.01K","0.29%"
"26-02-2016","30,013.00","29,664.00","30,576.00","29,600.00","0.04K","-0.29%"
"25-02-2016","30,100.00","30,100.00","30,100.00","30,100.00","0.00K","1.31%"
"24-02-2016","29,710.00","29,710.00","29,710.00","29,710.00","","0.00%"
"23-02-2016","29,710.00","29,671.00","29,748.00","29,671.00","0.00K","0.34%"
"22-02-2016","29,608.00","29,608.00","29,608.00","29,608.00","0.00K","-0.99%"
"19-02-2016","29,905.00","29,894.00","29,919.00","29,887.00","0.00K","1.68%"
"18-02-2016","29,411.00","29,411.00","29,411.00","29,411.00","","0.00%"
"17-02-2016","29,411.00","29,411.00","29,411.00","29,411.00","0.00K","0.76%"
"16-02-2016","29,190.00","29,014.00","29,282.00","29,014.00","0.00K","-0.89%"
"15-02-2016","29,452.00","29,452.00","29,452.00","29,452.00","0.00K","-1.44%"
"12-02-2016","29,882.00","29,889.00","29,945.00","29,812.00","0.00K","1.13%"
"11-02-2016","29,549.00","29,108.00","30,350.00","29,041.00","0.01K","3.48%"
"10-02-2016","28,554.00","28,554.00","28,554.00","28,554.00","0.00K","-0.49%"
"09-02-2016","28,695.00","28,778.00","28,778.00","28,650.00","0.00K","1.23%"
"08-02-2016","28,346.00","28,025.00","28,450.00","28,025.00","0.01K","2.18%"
"05-02-2016","27,740.00","27,650.00","27,770.00","27,330.00","0.82K","0.43%"
"04-02-2016","27,622.00","27,380.00","27,655.00","27,376.00","0.22K","0.58%"
"03-02-2016","27,464.00","27,230.00","27,700.00","27,174.00","0.57K","1.29%"
"02-02-2016","27,115.00","27,108.00","27,243.00","27,065.00","0.12K","-0.14%"
"01-02-2016","27,153.00","26,970.00","27,174.00","26,893.00","0.12K","0.96%"
"29-01-2016","26,896.00","26,901.00","26,908.00","26,763.00","0.10K","-0.11%"
"28-01-2016","26,925.00","27,073.00","27,073.00","26,890.00","0.03K","-0.16%"
"27-01-2016","26,967.00","26,975.00","27,000.00","26,922.00","0.02K","1.44%"
"25-01-2016","26,585.00","26,516.00","26,645.00","26,516.00","0.01K","0.74%"
"22-01-2016","26,391.00","26,400.00","26,461.00","26,336.00","0.02K","-0.42%"
"21-01-2016","26,502.00","26,627.00","26,627.00","26,355.00","0.01K","-0.88%"
"20-01-2016","26,736.00","26,364.00","26,810.00","26,348.00","0.03K","2.05%"
"19-01-2016","26,198.00","26,200.00","26,271.00","26,107.00","0.01K","-0.23%"
"18-01-2016","26,258.00","26,161.00","26,277.00","26,156.00","0.02K","0.12%"
"15-01-2016","26,227.00","26,006.00","26,400.00","26,006.00","0.01K","0.30%"
"14-01-2016","26,149.00","26,232.00","26,232.00","26,065.00","0.00K","1.18%"
"13-01-2016","25,845.00","25,845.00","25,845.00","25,845.00","0.00K","-0.74%"
"12-01-2016","26,037.00","26,202.00","26,202.00","25,950.00","0.01K","-1.13%"
"11-01-2016","26,334.00","26,387.00","26,387.00","26,280.00","0.00K","0.24%"
"08-01-2016","26,272.00","26,272.00","26,272.00","26,272.00","","0.00%"
"07-01-2016","26,272.00","26,308.00","26,308.00","26,235.00","0.00K","1.23%"
"06-01-2016","25,953.00","25,905.00","25,995.00","25,905.00","0.00K","1.72%"
"05-01-2016","25,515.00","25,515.00","25,515.00","25,515.00","","0.00%"
"04-01-2016","25,515.00","25,348.00","25,754.00","25,348.00","0.02K","1.48%"
"01-01-2016","25,142.00","25,142.00","25,142.00","25,142.00","","0.00%"
"31-12-2015","25,142.00","25,157.00","25,157.00","25,127.00","0.00K","-0.54%"
"30-12-2015","25,279.00","25,279.00","25,279.00","25,279.00","0.00K","-0.73%"
"29-12-2015","25,465.00","25,447.00","25,493.00","25,447.00","0.01K","0.18%"
"28-12-2015","25,420.00","25,418.00","25,422.00","25,418.00","0.00K","0.38%"
"24-12-2015","25,325.00","25,325.00","25,325.00","25,325.00","","-1.16%"
"23-12-2015","25,621.00","25,621.00","25,621.00","25,621.00","","0.00%"
"22-12-2015","25,621.00","25,621.00","25,621.00","25,621.00","0.00K","-0.11%"
"21-12-2015","25,650.00","25,650.00","25,650.00","25,650.00","0.00K","1.69%"
"18-12-2015","25,224.00","25,231.00","25,231.00","25,210.00","0.00K","-0.52%"
"17-12-2015","25,355.00","25,508.00","25,508.00","25,200.00","0.00K","-1.24%"
"16-12-2015","25,673.00","25,673.00","25,673.00","25,673.00","","0.00%"
"15-12-2015","25,673.00","25,684.00","25,686.00","25,623.00","0.01K","-0.01%"
"14-12-2015","25,675.00","25,675.00","25,675.00","25,675.00","0.00K","-0.42%"
"11-12-2015","25,783.00","25,630.00","25,930.00","25,630.00","0.00K","0.21%"
"10-12-2015","25,730.00","25,774.00","25,774.00","25,705.00","0.00K","-0.43%"
"09-12-2015","25,842.00","25,950.00","25,950.00","25,734.00","0.00K","-0.22%"
"08-12-2015","25,899.00","25,899.00","25,899.00","25,899.00","","0.00%"
"07-12-2015","25,899.00","25,971.00","25,993.00","25,800.00","0.00K","0.22%"
"04-12-2015","25,842.00","25,382.00","26,149.00","25,275.00","0.38K","1.79%"
"03-12-2015","25,388.00","25,145.00","25,413.00","25,053.00","0.23K","0.81%"
"02-12-2015","25,184.00","25,457.00","25,488.00","25,142.00","0.10K","-0.71%"
"01-12-2015","25,364.00","25,448.00","25,553.00","25,331.00","0.18K","0.23%"
"30-11-2015","25,306.00","25,239.00","25,354.00","25,173.00","0.10K","-0.01%"
"27-11-2015","25,308.00","25,401.00","25,435.00","25,275.00","0.06K","-0.66%"
"26-11-2015","25,477.00","25,520.00","25,538.00","25,457.00","0.04K","-0.05%"
"25-11-2015","25,490.00","25,503.00","25,503.00","25,456.00","0.01K","-0.05%"
"24-11-2015","25,504.00","25,475.00","25,576.00","25,475.00","0.02K","0.21%"
"23-11-2015","25,451.00","25,442.00","25,488.00","25,430.00","0.03K","-0.82%"
"20-11-2015","25,661.00","25,664.00","25,757.00","25,500.00","0.01K","0.33%"
"19-11-2015","25,577.00","25,529.00","25,690.00","25,442.00","0.01K","0.55%"
"18-11-2015","25,437.00","25,440.00","25,440.00","25,433.00","0.00K","-0.50%"
"17-11-2015","25,565.00","25,593.00","25,600.00","25,521.00","0.01K","-1.37%"
"16-11-2015","25,919.00","25,919.00","25,919.00","25,919.00","0.00K","1.25%"
"13-11-2015","25,600.00","25,600.00","25,600.00","25,600.00","","0.00%"
"12-11-2015","25,600.00","25,600.00","25,600.00","25,600.00","0.00K","-1.17%"
"10-11-2015","25,902.00","25,989.00","25,989.00","25,803.00","0.00K","-0.07%"
"09-11-2015","25,919.00","25,919.00","25,919.00","25,919.00","0.00K","0.44%"
"06-11-2015","25,805.00","25,787.00","25,830.00","25,782.00","0.01K","-1.06%"
"05-11-2015","26,081.00","26,045.00","26,140.00","26,045.00","0.01K","-0.32%"
"04-11-2015","26,164.00","26,332.00","26,332.00","26,000.00","0.02K","-1.43%"
"03-11-2015","26,544.00","26,743.00","26,743.00","26,221.00","0.01K","-1.01%"
"02-11-2015","26,814.00","26,901.00","26,901.00","26,777.00","0.00K","-0.31%"
"30-10-2015","26,898.00","26,898.00","26,898.00","26,898.00","0.00K","-0.97%"
"29-10-2015","27,162.00","27,136.00","27,188.00","27,136.00","0.00K","-0.55%"
"28-10-2015","27,312.00","27,312.00","27,312.00","27,312.00","0.00K","0.50%"
"27-10-2015","27,177.00","27,177.00","27,177.00","27,177.00","","0.00%"
"26-10-2015","27,177.00","27,177.00","27,177.00","27,177.00","0.00K","-0.31%"
"23-10-2015","27,262.00","27,262.00","27,262.00","27,262.00","","0.00%"
"22-10-2015","27,262.00","27,339.00","27,339.00","27,236.00","0.00K","-0.27%"
"21-10-2015","27,335.00","27,329.00","27,350.00","27,310.00","0.03K","-0.02%"
"20-10-2015","27,341.00","27,336.00","27,355.00","27,336.00","0.00K","-0.42%"
"19-10-2015","27,456.00","27,456.00","27,456.00","27,456.00","","0.00%"
"16-10-2015","27,456.00","27,456.00","27,456.00","27,456.00","","0.00%"
"15-10-2015","27,456.00","27,456.00","27,456.00","27,456.00","0.00K","-0.17%"
"14-10-2015","27,504.00","27,504.00","27,504.00","27,504.00","0.00K","1.00%"
"13-10-2015","27,232.00","27,232.00","27,232.00","27,232.00","","0.00%"
"12-10-2015","27,232.00","27,230.00","27,247.00","27,230.00","0.02K","1.43%"
"09-10-2015","26,848.00","26,848.00","26,848.00","26,848.00","","0.00%"
"08-10-2015","26,848.00","26,848.00","26,848.00","26,848.00","0.00K","0.09%"
"07-10-2015","26,823.00","26,823.00","26,823.00","26,823.00","","0.00%"
"06-10-2015","26,823.00","26,823.00","26,823.00","26,823.00","","0.97%"
"05-10-2015","26,566.00","26,624.00","26,700.00","26,493.00","0.12K","1.09%"
"01-10-2015","26,279.00","26,253.00","26,332.00","26,166.00","0.07K","-0.02%"
"30-09-2015","26,283.00","26,560.00","26,579.00","26,236.00","0.15K","-1.62%"
"29-09-2015","26,717.00","26,789.00","26,789.00","26,667.00","0.01K","-1.13%"
"28-09-2015","27,021.00","27,033.00","27,033.00","27,014.00","0.00K","-0.37%"
"25-09-2015","27,121.00","27,113.00","27,129.00","27,113.00","0.01K","0.66%"
"24-09-2015","26,944.00","26,925.00","27,163.00","26,871.00","0.01K","0.44%"
"23-09-2015","26,827.00","26,827.00","26,827.00","26,827.00","0.00K","0.30%"
"22-09-2015","26,747.00","26,721.00","26,810.00","26,711.00","0.00K","0.69%"
"21-09-2015","26,565.00","26,565.00","26,565.00","26,565.00","","0.00%"
"18-09-2015","26,565.00","26,565.00","26,565.00","26,565.00","","0.00%"
"17-09-2015","26,565.00","26,565.00","26,565.00","26,565.00","","0.00%"
"16-09-2015","26,565.00","26,565.00","26,565.00","26,565.00","","0.00%"
"15-09-2015","26,565.00","26,565.00","26,565.00","26,565.00","","0.00%"
"14-09-2015","26,565.00","26,565.00","26,565.00","26,565.00","","0.00%"
"11-09-2015","26,565.00","26,565.00","26,565.00","26,565.00","","0.00%"
"10-09-2015","26,565.00","26,491.00","26,633.00","26,491.00","0.01K","-1.00%"
"09-09-2015","26,834.00","26,834.00","26,834.00","26,834.00","","0.00%"
"08-09-2015","26,834.00","26,834.00","26,834.00","26,834.00","","0.00%"
"07-09-2015","26,834.00","26,834.00","26,834.00","26,834.00","","0.00%"
"04-09-2015","26,834.00","26,887.00","26,887.00","26,780.00","0.00K","-1.52%"
"03-09-2015","27,247.00","27,247.00","27,247.00","27,247.00","","0.00%"
"02-09-2015","27,247.00","27,246.00","27,247.00","27,246.00","0.00K","0.06%"
"01-09-2015","27,230.00","27,244.00","27,244.00","27,226.00","0.01K","0.48%"
"31-08-2015","27,100.00","27,100.00","27,100.00","27,100.00","0.00K","0.92%"
"28-08-2015","26,854.00","26,875.00","26,935.00","26,725.00","0.01K","0.45%"
"27-08-2015","26,733.00","26,791.00","26,833.00","26,601.00","0.01K","-1.00%"
"26-08-2015","27,002.00","27,080.00","27,080.00","26,925.00","0.01K","-0.61%"
"25-08-2015","27,169.00","27,238.00","27,238.00","27,134.00","0.00K","-2.56%"
"24-08-2015","27,882.00","27,748.00","28,086.00","27,748.00","0.00K","1.17%"
"21-08-2015","27,559.00","27,461.00","27,656.00","27,461.00","0.00K","1.20%"
"20-08-2015","27,233.00","27,233.00","27,233.00","27,233.00","0.00K","3.00%"
"19-08-2015","26,440.00","26,440.00","26,440.00","26,440.00","0.00K","0.69%"
"18-08-2015","26,259.00","26,259.00","26,259.00","26,259.00","","0.00%"
"17-08-2015","26,259.00","26,259.00","26,259.00","26,259.00","","0.00%"
"14-08-2015","26,259.00","26,292.00","26,292.00","26,225.00","0.00K","2.00%"
"13-08-2015","25,745.00","25,745.00","25,745.00","25,745.00","","0.00%"
"12-08-2015","25,745.00","25,745.00","25,745.00","25,745.00","","0.00%"
"11-08-2015","25,745.00","25,745.00","25,745.00","25,745.00","0.00K","1.69%"
"10-08-2015","25,316.00","25,316.00","25,316.00","25,316.00","","0.00%"
"07-08-2015","25,316.00","25,296.00","25,335.00","25,296.00","0.00K","0.64%"
"06-08-2015","25,156.00","25,153.00","25,158.00","25,153.00","0.00K","1.03%"
"05-08-2015","24,900.00","24,929.00","24,992.00","24,880.00","0.08K","-0.33%"
"04-08-2015","24,983.00","24,978.00","25,084.00","24,951.00","0.14K","-0.58%"
"03-08-2015","25,130.00","25,175.00","25,203.00","25,080.00","0.05K","-0.23%"
"31-07-2015","25,188.00","24,976.00","25,312.00","24,906.00","0.15K","0.14%"
"30-07-2015","25,154.00","25,115.00","25,200.00","24,889.00","0.75K","-0.08%"
"29-07-2015","25,173.00","25,240.00","25,240.00","25,135.00","0.08K","-0.21%"
"28-07-2015","25,225.00","25,259.00","25,285.00","25,174.00","0.02K","-0.25%"
"27-07-2015","25,288.00","25,290.00","25,470.00","25,252.00","0.03K","1.07%"
"24-07-2015","25,021.00","25,001.00","25,230.00","24,924.00","0.01K","-0.81%"
"23-07-2015","25,225.00","25,222.00","25,315.00","25,150.00","0.01K","0.43%"
"22-07-2015","25,118.00","25,164.00","25,164.00","25,075.00","0.01K","-1.04%"
"21-07-2015","25,381.00","25,418.00","25,418.00","25,309.00","0.00K","-0.35%"
"20-07-2015","25,470.00","25,388.00","25,600.00","25,371.00","0.01K","-2.53%"
"17-07-2015","26,131.00","26,131.00","26,131.00","26,131.00","0.00K","-0.48%"
"16-07-2015","26,258.00","26,273.00","26,285.00","26,212.00","0.01K","-0.36%"
"15-07-2015","26,354.00","26,395.00","26,395.00","26,301.00","0.00K","-0.24%"
"14-07-2015","26,418.00","26,407.00","26,451.00","26,397.00","0.00K","-0.15%"
"13-07-2015","26,458.00","26,493.00","26,505.00","26,424.00","0.01K","-0.42%"
"10-07-2015","26,570.00","26,570.00","26,570.00","26,570.00","","0.00%"
"09-07-2015","26,570.00","26,590.00","26,590.00","26,550.00","0.00K","0.50%"
"08-07-2015","26,439.00","26,487.00","26,487.00","26,390.00","0.00K","-0.36%"
"07-07-2015","26,535.00","26,710.00","26,710.00","26,492.00","0.01K","-0.80%"
"06-07-2015","26,749.00","26,749.00","26,749.00","26,749.00","","0.00%"
"03-07-2015","26,749.00","26,749.00","26,749.00","26,749.00","0.00K","0.28%"
"02-07-2015","26,674.00","26,655.00","26,685.00","26,655.00","0.01K","-1.06%"
"01-07-2015","26,960.00","26,960.00","26,960.00","26,960.00","","0.00%"
"30-06-2015","26,960.00","27,057.00","27,057.00","26,900.00","0.00K","0.01%"
"29-06-2015","26,956.00","26,956.00","26,956.00","26,956.00","","0.00%"
"26-06-2015","26,956.00","26,925.00","27,000.00","26,925.00","0.00K","-0.20%"
"25-06-2015","27,010.00","27,010.00","27,010.00","27,010.00","","0.00%"
"24-06-2015","27,010.00","27,069.00","27,069.00","26,971.00","0.00K","-0.61%"
"23-06-2015","27,175.00","27,175.00","27,175.00","27,175.00","0.00K","-0.53%"
"22-06-2015","27,321.00","27,321.00","27,321.00","27,321.00","","0.00%"
"19-06-2015","27,321.00","27,321.00","27,321.00","27,321.00","","0.00%"
"18-06-2015","27,321.00","27,321.00","27,321.00","27,321.00","","0.00%"
"17-06-2015","27,321.00","27,350.00","27,350.00","27,291.00","0.00K","-0.29%"
"16-06-2015","27,400.00","27,450.00","27,450.00","27,350.00","0.00K","0.51%"
"15-06-2015","27,260.00","27,260.00","27,260.00","27,260.00","0.00K","-0.29%"
"12-06-2015","27,339.00","27,337.00","27,340.00","27,337.00","0.00K","0.01%"
"11-06-2015","27,335.00","27,366.00","27,371.00","27,269.00","0.01K","-0.28%"
"10-06-2015","27,413.00","27,375.00","27,450.00","27,375.00","0.00K","0.38%"
"09-06-2015","27,308.00","27,275.00","27,350.00","27,275.00","0.00K","0.42%"
"08-06-2015","27,195.00","27,139.00","27,250.00","27,139.00","0.00K","1.00%"
"05-06-2015","26,927.00","27,067.00","27,084.00","26,786.00","0.31K","-0.47%"
"04-06-2015","27,054.00","27,341.00","27,360.00","27,023.00","0.41K","-0.81%"
"03-06-2015","27,275.00","27,356.00","27,422.00","27,250.00","0.13K","-0.31%"
"02-06-2015","27,360.00","27,240.00","27,405.00","27,213.00","0.14K","0.44%"
"01-06-2015","27,239.00","27,263.00","27,500.00","27,157.00","0.21K","-0.27%"
"29-05-2015","27,314.00","27,287.00","27,348.00","27,232.00","0.05K","0.24%"
"28-05-2015","27,248.00","27,325.00","27,325.00","27,180.00","0.01K","-0.30%"
"27-05-2015","27,329.00","27,400.00","27,400.00","27,315.00","0.01K","-0.20%"
"26-05-2015","27,384.00","27,588.00","27,588.00","27,330.00","0.01K","-0.56%"
"25-05-2015","27,539.00","27,539.00","27,539.00","27,539.00","0.01K","-0.04%"
"22-05-2015","27,551.00","27,559.00","27,631.00","27,464.00","0.00K","-0.07%"
"21-05-2015","27,570.00","27,570.00","27,570.00","27,570.00","0.00K","-0.48%"
"20-05-2015","27,704.00","27,713.00","27,759.00","27,602.00","0.02K","-0.25%"
"19-05-2015","27,773.00","27,954.00","27,954.00","27,718.00","0.01K","-0.80%"
"18-05-2015","27,997.00","27,983.00","28,030.00","27,983.00","0.01K","1.04%"
"15-05-2015","27,708.00","27,760.00","27,835.00","27,679.00","0.02K","-0.62%"
"14-05-2015","27,882.00","27,817.00","27,955.00","27,817.00","0.01K","0.18%"
"13-05-2015","27,831.00","27,476.00","27,904.00","27,476.00","0.01K","1.76%"
"12-05-2015","27,350.00","27,350.00","27,350.00","27,350.00","","0.00%"
"11-05-2015","27,350.00","27,350.00","27,350.00","27,350.00","","0.00%"
"08-05-2015","27,350.00","27,350.00","27,350.00","27,350.00","","0.00%"
"07-05-2015","27,350.00","27,350.00","27,350.00","27,350.00","","0.00%"
"06-05-2015","27,350.00","27,350.00","27,350.00","27,350.00","0.00K","0.01%"
"05-05-2015","27,348.00","27,348.00","27,348.00","27,348.00","0.00K","1.46%"
"04-05-2015","26,954.00","26,954.00","26,954.00","26,954.00","","0.00%"
"01-05-2015","26,954.00","26,928.00","26,980.00","26,928.00","0.00K","-1.70%"
"30-04-2015","27,421.00","27,421.00","27,421.00","27,421.00","","0.00%"
"29-04-2015","27,421.00","27,421.00","27,421.00","27,421.00","","0.00%"
"28-04-2015","27,421.00","27,421.00","27,421.00","27,421.00","0.00K","1.24%"
"27-04-2015","27,086.00","27,086.00","27,086.00","27,086.00","","0.00%"
"24-04-2015","27,086.00","27,284.00","27,284.00","26,975.00","0.00K","0.19%"
"23-04-2015","27,034.00","27,034.00","27,034.00","27,034.00","","0.00%"
"22-04-2015","27,034.00","27,034.00","27,034.00","27,034.00","","0.00%"
"21-04-2015","27,034.00","27,034.00","27,034.00","27,034.00","","0.00%"
"20-04-2015","27,034.00","27,034.00","27,034.00","27,034.00","","0.00%"
"17-04-2015","27,034.00","27,034.00","27,034.00","27,034.00","","0.00%"
"16-04-2015","27,034.00","27,050.00","27,055.00","27,020.00","0.01K","1.82%"
"15-04-2015","26,550.00","26,550.00","26,550.00","26,550.00","","0.00%"
"14-04-2015","26,550.00","26,550.00","26,550.00","26,550.00","","0.00%"
"13-04-2015","26,550.00","26,550.00","26,550.00","26,550.00","","0.00%"
"10-04-2015","26,550.00","26,550.00","26,550.00","26,550.00","","0.00%"
"09-04-2015","26,550.00","26,550.00","26,550.00","26,550.00","","0.00%"
"08-04-2015","26,550.00","26,550.00","26,550.00","26,550.00","","0.00%"
"07-04-2015","26,550.00","26,550.00","26,550.00","26,550.00","","0.00%"
"06-04-2015","26,550.00","26,550.00","26,550.00","26,550.00","","-0.73%"
"02-04-2015","26,745.00","26,860.00","26,894.00","26,680.00","0.10K","-0.49%"
"01-04-2015","26,878.00","26,550.00","26,912.00","26,420.00","0.20K","1.64%"
